word,gender,irregular,pluralia_tantum
Sosicles_Sosiclis,m,fa,fa
Pasicompsa_Pasicompsae,f,fa,fa
Syra_Syrae,f,fa,fa
Dorippa_Dorippae,f,fa,fa
Sceledrus_Sceledri,m,fa,fa
Messenio_Messenionis,m,fa,fa
Pleusicles_Pleusiclis,m,fa,fa
Artotrogus_Artotrogi,m,fa,fa
Cario_Carionis,m,fa,fa
Milphidippa_Milphidippae,f,fa,fa
Theopropides_Theopropidis,m,fa,fa
Philolaches_Philolachis,m,fa,fa
Grumio_Grumionis,m,fa,fa
Sphaerio_Sphaerionis,m,fa,fa
Tranio_Tranionis,m,fa,fa
Scapha_Scaphae,m,fa,fa
Toxilus_Toxili,m,fa,fa
Misargyrides_Misargyridae,m,fa,fa
Sagaristio_Sagaristionis,m,fa,fa
Delphium_Delphii,f,fa,fa
Philematium_Philematii,f,fa,fa
Callidamates_Callidamatis,m,fa,fa
Saturio_Saturionis,m,fa,fa
Paegnium_Paegnii,m,fa,fa
Agorastocles_Agorastoclis,m,fa,fa
Milphio_Milphionis,m,fa,fa
Collybiscus_Collybisci,m,fa,fa
Anterastilis_Anterastilis,f,fa,fa
Adelphasium_Adelphasii,f,fa,fa
Sophoclidisca_Sophoclidiscae,m,fa,fa
Lemniselenis_Lemniselenis,f,fa,fa
Dordalus_Dordali,m,fa,fa
Syncerastus_Syncerasti,m,fa,fa
Pseudolus_Pseudoli,m,fa,fa
Giddenis_Giddenis,m,fa,fa
Lycus_Lyci,m,fa,fa
Antamoenides_Antamoenidis,m,fa,fa
Calidorus_Calidori,m,fa,fa
Ballio_Ballionis,m,fa,fa
Sceparnio_Sceparnionis,m,fa,fa
Daemones_Daemonis,m,fa,fa
Harpax_Harpacis,m,fa,fa
Callipho_Calliphonis,m,fa,fa
Palaestra_Palaestrae,f,fa,fa
Trachalio_Trachalionis,m,fa,fa
Ampelisca_Ampeliscae,f,fa,fa
Gripus_Gripi,m,fa,fa
Sparax_Sparacis,m,fa,fa
Turbalio_Turbalionis,m,fa,fa
Plesidippus_Plesidippi,m,fa,fa
Antipho_Antiphonis,m,fa,fa
Charmides_Charmidai,m,fa,fa
Labrax_Labracis,m,fa,fa
Panegyris_Panegyris,m,fa,fa
Gelasimus_Gelasimi,m,fa,fa
Ptolemocratia_Ptolemocratiae,f,fa,fa
Crocotium_Crocotii,m,fa,fa
Sangarinus_Sangarini,m,fa,fa
dictamen_dictaminis,n,fa,fa
Epignomus_Epignomi,m,fa,fa
Gallicles_Galliclis,m,fa,fa
Megaronides_Megaronidis,m,fa,fa
Philto_Philtonis,m,fa,fa
Diniarchus_Diniarchi,m,fa,fa
Lesbonicus_Lesbonici,m,fa,fa
Stasimus_Stasimi,m,fa,fa
Truculentus_Truculenti,m,fa,fa
Stratophanes_Stratophanis,m,fa,fa
Cyamus_Cyami,m,fa,fa
Aspasius_Aspasii,m,fa,fa
Phronesium_Phronesii,m,fa,fa
Callicles_Calliclis,m,fa,fa
Stephanium_Stephanii,f,fa,fa
Cacistus_Cacisti,m,fa,fa
Lysiteles_Lysitelis,m,fa,fa
Sulpicio_Sulpicionis,m,fa,fa
Soteris_Soteris,m,fa,fa
Pellio_Pellionis,m,fa,fa
Baebio_Baebionis,m,fa,fa
Dinia_Diniae,mf,fa,fa
Astaphium_Astaphii,m,fa,fa
tomaclum_tomacli,n,fa,fa
myxa_myxae,f,fa,fa
trabea_trabeae,f,fa,fa
Mardi_Mardorum,m,fa,tr
ornithorhynchus_ornithorhynchi,m,fa,fa
Senones_Senonum,m,fa,tr
ientatio_ientationis,f,fa,fa
centumvir_centumviri,m,fa,fa
leria_leriorum,n,fa,tr
dochmius_dochmii,m,fa,fa
drachuma_drachumae,f,fa,fa
filiaster_filiastri,m,fa,fa
Aragonia_Aragoniae,f,fa,fa
gulo_gulonis,m,fa,fa
spacus_spaci,m,fa,fa
scapus_scapi,m,fa,fa
astroites_astroitae,m,fa,fa
thia_thiae,f,fa,fa
phyma_phymatis,n,fa,fa
depositum_depositi,n,fa,fa
argala_argalae,f,fa,fa
molossus_molossi,m,fa,fa
taeniola_taeniolae,f,fa,fa
elaterium_elaterii,n,fa,fa
pistacia_pistaciae,f,fa,fa
syrma_syrmatis,n,fa,fa
nuncius_nuncii,m,fa,fa
sandix_sandicis,f,fa,fa
antiae_antiarum,f,fa,tr
mytilus_mytili,m,fa,fa
pilentum_pilenti,n,fa,fa
Bristolium_Bristolii,n,fa,fa
hemina_heminae,f,fa,fa
iberis_iberidis,f,fa,fa
cembra_cembrae,f,fa,fa
embrocha_embrochae,f,fa,fa
santalum_santali,n,fa,fa
pompholyx_pompholygis,f,fa,fa
cynanche_cynanches,f,fa,fa
cytisus_cytisi,m,fa,fa
donax_donacis,m,fa,fa
perula_perulae,f,fa,fa
birrus_birri,m,fa,fa
strombus_strombi,m,fa,fa
Georgi_Georgorum,m,fa,tr
Friderica_Fridericae,f,fa,fa
prurigo_pruriginis,f,fa,fa
hamaxostichus_hamaxostichi,m,fa,fa
chartularius_chartularii,m,fa,fa
chartula_chartulae,f,fa,fa
Tiberis_Tiberis,m,fa,fa
lepor_leporis,m,fa,fa
naenia_naeniae,f,fa,fa
rhomboides_rhomboidis,mf,fa,fa
Saticula_Saticulae,f,fa,fa
filictum_filicti,n,fa,fa
trochiscus_trochisci,m,fa,fa
pinaster_pinastri,m,fa,fa
epagoge_epagoges,f,fa,fa
dithyrambus_dithyrambi,m,fa,fa
tomus_tomi,m,fa,fa
galba_galbae,f,fa,fa
ancile_ancilis,n,fa,fa
cannabum_cannabi,n,fa,fa
monticulus_monticuli,m,fa,fa
Epictetus_Epicteti,m,fa,fa
cannaba_cannabae,f,fa,fa
subclassis_subclassis,f,fa,fa
superclassis_superclassis,f,fa,fa
dictamnus_dictamni,m,fa,fa
conferva_confervae,f,fa,fa
synaxis_synaxis,f,fa,fa
lazulum_lazuli,n,fa,fa
Phaeton_Phaetontis,m,fa,fa
lusio_lusionis,f,fa,fa
miltos_milti,m,fa,fa
seminarius_seminarii,m,fa,fa
epocha_epochae,f,fa,fa
intributio_intributionis,f,fa,fa
naturalitas_naturalitatis,f,fa,fa
juncus_junci,m,fa,fa
avocatio_avocationis,f,fa,fa
Vali_Valorum,m,fa,tr
Fundi_Fundorum,m,fa,tr
lanarius_lanarii,m,fa,fa
robus_robi,mn,fa,fa
robus_roboris,n,fa,fa
forda_fordae,f,fa,fa
thunnus_thunni,m,fa,fa
leopardus_leopardi,m,fa,fa
salor_saloris,m,fa,fa
algus_algus,m,fa,fa
alysson_alyssi,n,fa,fa
collatrix_collatricis,f,fa,fa
uligo_uliginis,f,fa,fa
galbulus_galbuli,m,fa,fa
arillus_arilli,m,fa,fa
angiportus_angiportus,m,fa,fa
racana_racanae,f,fa,fa
rosalia_rosaliae,f,fa,fa
Cretes_Cretum,m,fa,tr
delusio_delusionis,f,fa,fa
crambe_crambes,f,fa,fa
protectrix_protectricis,f,fa,fa
Angulus_Anguli,m,fa,fa
antae_antarum,f,fa,tr
emacitas_emacitatis,f,fa,fa
tartarum_tartari,n,fa,fa
hallus_halli,m,fa,fa
maza_mazae,f,fa,fa
trua_truae,f,fa,fa
Andromache_Andromaches,f,fa,fa
bebra_bebrae,f,fa,fa
ambustio_ambustionis,f,fa,fa
conium_conii,n,fa,fa
muries_muriei,f,fa,fa
monococcum_monococci,n,fa,fa
tirocinium_tirocinii,n,fa,fa
chrysoscele_chrysosceles,f,fa,fa
hyoscyamus_hyoscyami,m,fa,fa
vaporarium_vaporarii,n,fa,fa
bambusa_bambusae,f,fa,fa
chlorum_chlori,n,fa,fa
repraesentamen_repraesentaminis,n,fa,fa
alticorpus_alticorporis,n,fa,fa
multifilius_multifilii,m,fa,fa
corax_coracis,m,fa,fa
gammarus_gammari,m,fa,fa
mannus_manni,m,fa,fa
maena_maenae,f,fa,fa
pugilator_pugilatoris,m,fa,fa
meleagris_meleagridis,f,fa,fa
feretrum_feretri,n,fa,fa
Riobamba_Riobambae,f,fa,fa
hexagonum_hexagoni,n,fa,fa
latifascia_latifasciae,f,fa,fa
elaphus_elaphi,m,fa,fa
leucops_leucopsis,f,fa,fa
Thermus_Thermi,m,fa,fa
chalcographus_chalcographi,m,fa,fa
fimicola_fimicolae,m,fa,fa
fulgerator_fulgeratoris,m,fa,fa
typographus_typographi,m,fa,fa
pseudomalleus_pseudomallei,m,fa,fa
Portunus_Portuni,m,fa,fa
squamigeri_squamigerorum,m,fa,tr
tetragonum_tetragoni,n,fa,fa
aculeolus_aculeoli,m,fa,fa
comula_comulae,f,fa,fa
tarum_tari,n,fa,fa
hadra_hadrae,f,fa,fa
lomentum_lomenti,n,fa,fa
abdicatrix_abdicatricis,f,fa,fa
abstrusio_abstrusionis,f,fa,fa
accubitalia_accubitalium,n,fa,tr
acanthyllis_acanthyllidis,f,fa,fa
accubitatio_accubitationis,f,fa,fa
acor_acoris,m,fa,fa
achilleos_achillei,m,fa,fa
acopos_acopi,m,fa,fa
adjurator_adjuratoris,m,fa,fa
adjuratio_adjurationis,f,fa,fa
adiuratio_adiurationis,f,fa,fa
adelphis_adelphidis,f,fa,fa
aeditua_aedituae,f,fa,fa
advocamentum_advocamenti,n,fa,fa
aegror_aegroris,m,fa,fa
aenitologium_aenitologii,n,fa,fa
aeruca_aerucae,f,fa,fa
aequilibritas_aequilibritatis,f,fa,fa
adfectatrix_adfectatricis,f,fa,fa
alimonium_alimonii,n,fa,fa
agnominatio_agnominationis,f,fa,fa
agnomentum_agnomenti,n,fa,fa
alcea_alceae,f,fa,fa
affectatrix_affectatricis,f,fa,fa
amburbium_amburbii,n,fa,fa
amygdalus_amygdali,f,fa,fa
angarius_angarii,m,fa,fa
antescolarius_antescolarii,m,fa,fa
antescholanus_antescholani,m,fa,fa
antirrhinon_antirrhini,n,fa,fa
antisagoge_antisagoges,f,fa,fa
aphractus_aphracti,m,fa,fa
aquiminale_aquiminalis,n,fa,fa
aristolochia_aristolochiae,f,fa,fa
armoracia_armoraciae,f,fa,fa
acorum_acori,n,fa,fa
Rhisinium_Rhisinii,n,fa,fa
Rhizinium_Rhizinii,n,fa,fa
Risinium_Risinii,n,fa,fa
imputatio_imputationis,f,fa,fa
arrisio_arrisionis,f,fa,fa
arvix_arvigis,f,fa,fa
arteriotomia_arteriotomiae,f,fa,fa
auricilla_auricillae,f,fa,fa
avertarius_avertarii,m,fa,fa
averta_avertae,f,fa,fa
babulus_babuli,m,fa,fa
bacalusia_bacalusiae,f,fa,fa
bacrio_bacrionis,f,fa,fa
bacalia_bacaliae,f,fa,fa
baccar_baccaris,n,fa,fa
bacchar_baccharis,n,fa,fa
baccina_baccinae,f,fa,fa
basilicola_basilicolae,f,fa,fa
bovinator_bovinatoris,m,fa,fa
bratus_brati,m,fa,fa
bonusculum_bonusculi,n,fa,fa
caballatio_caballationis,f,fa,fa
caballion_caballii,n,fa,fa
caballio_caballionis,m,fa,fa
cacabulus_cacabuli,m,fa,fa
cacalia_cacaliae,f,fa,fa
Horta_Hortae,f,fa,fa
cacemphaton_cacemphati,n,fa,fa
cachecta_cachectae,m,fa,fa
cachinnatio_cachinnationis,f,fa,fa
cachla_cachlae,f,fa,fa
cacophonia_cacophoniae,f,fa,fa
cacophaton_cacophati,n,fa,fa
gallinarius_gallinarii,m,fa,fa
caculatum_caculati,n,fa,fa
cacus_caci,m,fa,fa
cacula_caculae,m,fa,fa
camarus_camari,m,fa,fa
caldor_caldoris,m,fa,fa
campsor_campsoris,m,fa,fa
camptaules_camptaulae,m,fa,fa
casmus_casmi,m,fa,fa
carpisculus_carpisculi,m,fa,fa
catasceua_catasceuae,f,fa,fa
catillamen_catillaminis,n,fa,fa
catillatio_catillationis,f,fa,fa
catarrhus_catarrhi,m,fa,fa
sorbum_sorbi,n,fa,fa
cenchros_cenchri,m,fa,fa
cessatrix_cessatricis,f,fa,fa
chamaezelon_chamaezeli,n,fa,fa
chalcanthum_chalcanthi,n,fa,fa
cicerculum_cicerculi,n,fa,fa
chrysocalis_chrysocalis,f,fa,fa
chrysocanthos_chrysocanthi,m,fa,fa
chorepiscopus_chorepiscopi,m,fa,fa
circumpotatio_circumpotationis,f,fa,fa
cocleola_cocleolae,f,fa,fa
circulatrix_circulatricis,f,fa,fa
clacendix_clacendicis,f,fa,fa
clabulare_clabularis,n,fa,fa
circumjectio_circumjectionis,f,fa,fa
circumiectio_circumiectionis,f,fa,fa
cinnabaris_cinnabaris,f,fa,fa
clipeolum_clipeoli,n,fa,fa
clunaclus_clunacli,m,fa,fa
cohum_cohi,n,fa,fa
collustrium_collustrii,n,fa,fa
colyx_colycos,f,fa,fa
comissator_comissatoris,m,fa,fa
conciliatrix_conciliatricis,f,fa,fa
confligium_confligii,n,fa,fa
consentium_consentii,n,fa,fa
conviciolum_convicioli,n,fa,fa
contabulatio_contabulationis,f,fa,fa
cooptatio_cooptationis,f,fa,fa
contemptrix_contemptricis,f,fa,fa
cotoria_cotoriae,f,fa,fa
crebritudo_crebritudinis,f,fa,fa
crocodilion_crocodilii,n,fa,fa
crassificatio_crassificationis,f,fa,fa
cynoides_cynoidis,n,fa,fa
cynoglossos_cynoglossi,m,fa,fa
cunela_cunelae,f,fa,fa
fultura_fulturae,f,fa,fa
melimelum_melimeli,n,fa,fa
cotoneus_cotonei,f,fa,fa
cotoneum_cotonei,n,fa,fa
fulvidraco_fulvidraconis,m,fa,fa
clinia_cliniae,f,fa,fa
dabla_dablae,f,fa,fa
dactyliotheca_dactyliothecae,f,fa,fa
daduchus_daduchi,m,fa,fa
apparamentum_apparamenti,n,fa,fa
daemonicola_daemonicolae,mf,fa,fa
dagnades_dagnadum,f,fa,tr
damalio_damalionis,f,fa,fa
damasonion_damasonii,n,fa,fa
damium_damii,n,fa,fa
damiurgus_damiurgi,m,fa,fa
cuniclus_cunicli,m,fa,fa
linarius_linarii,m,fa,fa
defricatio_defricationis,f,fa,fa
dehonestatio_dehonestationis,f,fa,fa
deversitor_deversitoris,m,fa,fa
dichomenion_dichomenii,n,fa,fa
diaporesis_diaporesis,f,fa,fa
desecatio_desecationis,f,fa,fa
diptotum_diptoti,n,fa,fa
diecula_dieculae,f,fa,fa
discursor_discursoris,m,fa,fa
dispositura_dispositurae,f,fa,fa
divulsio_divulsionis,f,fa,fa
drimyphagia_drimyphagiae,f,fa,fa
dolamen_dolaminis,n,fa,fa
dysuriacus_dysuriaci,m,fa,fa
scalmus_scalmi,m,fa,fa
ebenus_ebeni,m,fa,fa
ebiscum_ebisci,n,fa,fa
eborarius_eborarii,m,fa,fa
hebenus_hebeni,m,fa,fa
ebriamen_ebriaminis,n,fa,fa
ianthis_ianthidis,f,fa,fa
iaspachates_iaspachatae,m,fa,fa
iasione_iasiones,f,fa,fa
iambicus_iambici,m,fa,fa
iasponyx_iasponychis,f,fa,fa
iatralipta_iatraliptae,m,fa,fa
impertitio_impertitionis,f,fa,fa
pacio_pacionis,f,fa,fa
pactiuncula_pactiunculae,f,fa,fa
alaternus_alaterni,f,fa,fa
parciloquium_parciloquii,n,fa,fa
parcimonia_parcimoniae,f,fa,fa
blennus_blenni,m,fa,fa
pator_patoris,m,fa,fa
pellectio_pellectionis,f,fa,fa
pemma_pemmatis,n,fa,fa
pennula_pennulae,f,fa,fa
penteris_penteris,f,fa,fa
perduellis_perduellis,m,fa,fa
peritonaeum_peritonaei,n,fa,fa
permissor_permissoris,m,fa,fa
perstrictio_perstrictionis,f,fa,fa
dolba_dolbae,f,fa,fa
desideus_desidei,m,fa,fa
canicula_caniculae,f,fa,fa
spelaeum_spelaei,n,fa,fa
pheleta_pheletae,f,fa,fa
petoritum_petoriti,n,fa,fa
pinsatio_pinsationis,f,fa,fa
pietaticultrix_pietaticultricis,f,fa,fa
pinoteres_pinoterae,m,fa,fa
phlebotomia_phlebotomiae,f,fa,fa
sabatenum_sabateni,n,fa,fa
sabucus_sabuci,m,fa,fa
saccatum_saccati,n,fa,fa
saccharon_sacchari,n,fa,fa
saltuarius_saltuarii,m,fa,fa
ebriositas_ebriositatis,f,fa,fa
eburarius_eburarii,m,fa,fa
ebulum_ebuli,n,fa,fa
ecstasis_ecstasis,f,fa,fa
enormitas_enormitatis,f,fa,fa
epizygis_epizygidis,f,fa,fa
erysithales_erysithalis,n,fa,fa
euphrosynum_euphrosyni,n,fa,fa
euplia_eupliae,f,fa,fa
equulus_equuli,m,fa,fa
erysisceptrum_erysisceptri,n,fa,fa
evacuatio_evacuationis,f,fa,fa
sabucum_sabuci,n,fa,fa
exacerbatrix_exacerbatricis,f,fa,fa
exscensio_exscensionis,f,fa,fa
exsolutio_exsolutionis,f,fa,fa
exulceratio_exulcerationis,f,fa,fa
fabatarium_fabatarii,n,fa,fa
fabricensis_fabricensis,f,fa,fa
fabricatrix_fabricatricis,f,fa,fa
macropus_macropodis,m,fa,fa
fabricula_fabriculae,f,fa,fa
fabrificatio_fabrificationis,f,fa,fa
fabulositas_fabulositatis,f,fa,fa
fabulus_fabuli,m,fa,fa
febricula_febriculae,f,fa,fa
fericulum_fericuli,n,fa,fa
fertum_ferti,n,fa,fa
ficula_ficulae,f,fa,fa
flaminatus_flaminatus,m,fa,fa
foetutina_foetutinae,f,fa,fa
fetutina_fetutinae,f,fa,fa
fulcimen_fulciminis,n,fa,fa
frigidatio_frigidationis,f,fa,fa
fundula_fundulae,f,fa,fa
fustibalator_fustibalatoris,m,fa,fa
gaesum_gaesi,n,fa,fa
galeola_galeolae,f,fa,fa
genista_genistae,f,fa,fa
genesta_genestae,f,fa,fa
gramia_gramiae,f,fa,fa
habitatiuncula_habitatiunculae,f,fa,fa
habitio_habitionis,f,fa,fa
habrotonum_habrotoni,n,fa,fa
haedulus_haeduli,m,fa,fa
haedillus_haedilli,m,fa,fa
haemesis_haemesis,f,fa,fa
strobus_strobi,m,fa,fa
heliotropium_heliotropii,n,fa,fa
hemistichium_hemistichii,n,fa,fa
hippeus_hippei,m,fa,fa
homoeoteleuton_homoeoteleuti,n,fa,fa
hirnea_hirneae,f,fa,fa
histrix_histricis,f,fa,fa
hydropismus_hydropismi,m,fa,fa
hypotaurium_hypotaurii,n,fa,fa
chrysaetos_chrysaeti,m,fa,fa
incingulum_incinguli,n,fa,fa
commobilitas_commobilitatis,f,fa,fa
incommobilitas_incommobilitatis,f,fa,fa
incumulatio_incumulationis,f,fa,fa
indusiarius_indusiarii,m,fa,fa
astur_asturis,m,fa,fa
putorius_putorii,m,fa,fa
aluta_alutae,f,fa,fa
brittunculus_brittunculi,m,fa,fa
totanus_totani,m,fa,fa
injectio_injectionis,f,fa,fa
insomnietas_insomnietatis,f,fa,fa
interturbatio_interturbationis,f,fa,fa
Hierosolyma_Hierosolymae,fn,fa,fa
caementarius_caementarii,m,fa,fa
ischuria_ischuriae,f,fa,fa
iactatrix_iactatricis,f,fa,fa
jactatrix_jactatricis,f,fa,fa
Tedusius_Tedusii,m,fa,fa
crustum_crusti,n,fa,fa
tetrapharmacum_tetrapharmaci,n,fa,fa
caruncula_carunculae,f,fa,fa
choreus_chorei,m,fa,fa
sargus_sargi,m,fa,fa
iaculatio_iaculationis,f,fa,fa
jaculamentum_jaculamenti,n,fa,fa
jaculatio_jaculationis,f,fa,fa
iaculamentum_iaculamenti,n,fa,fa
jaculatrix_jaculatricis,f,fa,fa
iaculatrix_iaculatricis,f,fa,fa
jaculum_jaculi,n,fa,fa
juscularius_juscularii,m,fa,fa
jugalitas_jugalitatis,f,fa,fa
iuscularius_iuscularii,m,fa,fa
iugalitas_iugalitatis,f,fa,fa
jaculus_jaculi,m,fa,fa
labdacismus_labdacismi,m,fa,fa
xerophagia_xerophagiae,f,fa,fa
laboratio_laborationis,f,fa,fa
petasus_petasi,m,fa,fa
lanositas_lanositatis,f,fa,fa
lateramen_lateraminis,n,fa,fa
levigatio_levigationis,f,fa,fa
raudus_rauderis,n,fa,fa
stega_stegae,f,fa,fa
lithargyrus_lithargyri,m,fa,fa
liquamentum_liquamenti,n,fa,fa
lotaster_lotastri,m,fa,fa
linimen_liniminis,n,fa,fa
linimentum_linimenti,n,fa,fa
luctatio_luctationis,f,fa,fa
ludificatus_ludificati,m,fa,fa
torrus_torri,m,fa,fa
dumus_dumi,m,fa,fa
ustilago_ustilaginis,f,fa,fa
frambesia_frambesiae,f,fa,fa
obliteratio_obliterationis,f,fa,fa
infectio_infectionis,f,fa,fa
rhamnus_rhamni,f,fa,fa
macaerinthe_macaerinthes,f,fa,fa
rosmarinus_rorismarini,m,fa,fa
phasis_phasis,f,fa,fa
siphunculus_siphunculi,m,fa,fa
alburnus_alburni,m,fa,fa
mulierositas_mulierositatis,f,fa,fa
maceratio_macerationis,f,fa,fa
maceries_maceriei,f,fa,fa
maceriola_maceriolae,f,fa,fa
machaera_machaerae,f,fa,fa
maculatio_maculationis,f,fa,fa
machilla_machillae,f,fa,fa
machinamen_machinaminis,n,fa,fa
limma_limmatis,n,fa,fa
clavichordium_clavichordii,n,fa,fa
clavicarius_clavicarii,m,fa,fa
clavicularius_clavicularii,m,fa,fa
clostellum_clostelli,n,fa,fa
claustellum_claustelli,n,fa,fa
claustrarius_claustrarii,m,fa,fa
Hiberus_Hiberi,m,fa,fa
ornithologia_ornithologiae,f,fa,fa
musimo_musimonis,m,fa,fa
cataegis_cataegidis,f,fa,fa
ethologia_ethologiae,f,fa,fa
aposplenos_apospleni,f,fa,fa
Mulciber_Mulciberi,m,fa,fa
nilus_nili,m,fa,fa
raptio_raptionis,f,fa,fa
distractio_distractionis,f,fa,fa
speleum_spelei,n,fa,fa
saligia_saligiae,f,fa,fa
thynnus_thynni,m,fa,fa
gallopavo_gallopavonis,m,fa,fa
Artemisium_Artemisii,n,fa,fa
sibilatrix_sibilatricis,f,fa,fa
draucus_drauci,m,fa,fa
culeus_culei,m,fa,fa
verpus_verpi,m,fa,fa
ligusticum_ligustici,n,fa,fa
Achelous_Acheloi,m,fa,fa
Maccabaeus_Maccabaei,m,fa,fa
mentagra_mentagrae,f,fa,fa
thorus_thori,m,fa,fa
Julias_Juliadis,f,fa,fa
ophites_ophitae,m,fa,fa
nilum_nili,n,fa,fa
sedimentum_sedimenti,n,fa,fa
kalendarium_kalendarii,n,fa,fa
inventarium_inventarii,n,fa,fa
Maedi_Maedorum,m,fa,tr
mugil_mugilis,m,fa,fa
rhexia_rhexiae,f,fa,fa
fratriscida_fratriscidae,m,fa,fa
Seia_Seiae,f,fa,fa
Serpa_Serpae,f,fa,fa
iuglans_iuglandis,f,fa,fa
cephalaea_cephalaeae,f,fa,fa
cordax_cordacis,m,fa,fa
mensarium_mensarii,n,fa,fa
panniculus_panniculi,m,fa,fa
Pomona_Pomonae,f,fa,fa
polypodium_polypodii,n,fa,fa
Axon_Axonis,m,fa,fa
Halone_Halones,f,fa,fa
crepundia_crepundiorum,n,fa,tr
Munda_Mundae,f,fa,fa
Adana_Adanorum,n,fa,tr
foederatio_foederationis,f,fa,fa
cotyla_cotylae,f,fa,fa
scarus_scari,m,fa,fa
Jacchus_Jacchi,m,fa,fa
Iacchus_Iacchi,m,fa,fa
serpula_serpulae,f,fa,fa
anachorita_anachoritae,m,fa,fa
attagen_attagenis,m,fa,fa
martyrologium_martyrologii,n,fa,fa
luella_luellae,f,fa,fa
impilium_impilii,n,fa,fa
plinthus_plinthi,mf,fa,fa
Hispalis_Hispalis,f,fa,fa
Plate_Plates,f,fa,fa
mantum_manti,n,fa,fa
spartum_sparti,n,fa,fa
campania_campaniae,f,fa,fa
daucum_dauci,n,fa,fa
offla_offlae,f,fa,fa
offula_offulae,f,fa,fa
sterculinum_sterculini,n,fa,fa
scaturrigo_scaturriginis,f,fa,fa
Sanga_Sangae,m,fa,fa
postliminium_postliminii,n,fa,fa
principissa_principissae,f,fa,fa
Plinius_Plinii,m,fa,fa
epoophoron_epoophori,n,fa,fa
Thera_Therae,f,fa,fa
soboles_sobolis,m,fa,fa
trochilus_trochili,m,fa,fa
turio_turionis,m,fa,fa
praecantor_praecantoris,m,fa,fa
Gythium_Gythii,n,fa,fa
paederastia_paederastiae,f,fa,fa
choana_choanae,f,fa,fa
Rugia_Rugiae,f,fa,fa
melioratio_meliorationis,f,fa,fa
solamen_solaminis,n,fa,fa
Antenor_Antenoris,m,fa,fa
Deianira_Deianirae,f,fa,fa
Deidamia_Deidamiae,f,fa,fa
Phlegra_Phlegrae,f,fa,fa
tritavia_tritaviae,f,fa,fa
atavia_ataviae,f,fa,fa
Iason_Iasonis,m,fa,fa
Iulia_Iuliae,f,fa,fa
Neri_Nerorum,m,fa,tr
Pola_Polae,f,fa,fa
Tanais_Tanais,m,fa,fa
hepatites_hepatitae,m,fa,fa
Flavius_Flavii,m,fa,fa
Perusia_Perusiae,f,fa,fa
vericulum_vericuli,n,fa,fa
decoctio_decoctionis,f,fa,fa
exemplares_exemplarium,m,fa,tr
infirmaria_infirmariae,f,fa,fa
Damascene_Damascenes,f,fa,fa
parasita_parasitae,f,fa,fa
necatrix_necatricis,f,fa,fa
conductrix_conductricis,f,fa,fa
absedium_absedii,n,fa,fa
lectrix_lectricis,f,fa,fa
adumbratio_adumbrationis,f,fa,fa
Capitolium_Capitolii,n,fa,fa
dida_didae,f,fa,fa
neovagina_neovaginae,f,fa,fa
selenites_selenitae,m,fa,fa
mantisa_mantisae,f,fa,fa
cavannus_cavanni,m,fa,fa
redintegratio_redintegrationis,f,fa,fa
Clupea_Clupeae,f,fa,fa
Cereus_Cerei,m,fa,fa
thalictrum_thalictri,n,fa,fa
Phocaea_Phocaeae,f,fa,fa
Agron_Agronis,m,fa,fa
Bato_Batois,m,fa,fa
cymula_cymulae,f,fa,fa
campio_campionis,m,fa,fa
Guianus_Guiani,m,fa,fa
virgator_virgatoris,m,fa,fa
Theodosius_Theodosii,m,fa,fa
Tedusia_Tedusiae,f,fa,fa
Rhamnus_Rhamnuntis,f,fa,fa
sorcerus_sorceri,m,fa,fa
obituarius_obituarii,m,fa,fa
Polemonium_Polemonii,n,fa,fa
Apis_Apis,f,fa,fa
Arabis_Arabis,m,fa,fa
Bethania_Bethaniae,f,fa,fa
Chione_Chiones,f,fa,fa
Gallaeci_Gallaecorum,m,fa,tr
Joannes_Joannis,m,fa,fa
majuma_majumae,f,fa,fa
hydraulus_hydrauli,m,fa,fa
eremus_eremi,m,fa,fa
Serranus_Serrani,m,fa,fa
usuarius_usuarii,m,fa,fa
setonix_setonichis,mf,fa,fa
Cerbalus_Cerbali,m,fa,fa
Rhodope_Rhodopes,f,fa,fa
cavamen_cavaminis,n,fa,fa
coincidentia_coincidentiae,f,fa,fa
Salacia_Salaciae,f,fa,fa
Chroatia_Chroatiae,f,fa,fa
Gillo_Gillonis,m,fa,fa
Insubres_Insubrium,m,fa,tr
Sabini_Sabinorum,m,fa,tr
Santoni_Santonorum,m,fa,tr
Siculi_Siculorum,m,fa,tr
Suel_Suelis,n,fa,fa
saepimentum_saepimenti,n,fa,fa
Vindonissa_Vindonissae,f,fa,fa
medela_medelae,f,fa,fa
Serri_Serrorum,m,fa,tr
manibula_manibulae,f,fa,fa
manumissor_manumissoris,m,fa,fa
manciparius_manciparii,m,fa,fa
Olbia_Olbiae,f,fa,fa
manicula_maniculae,f,fa,fa
manibrium_manibrii,n,fa,fa
manciola_manciolae,f,fa,fa
marmusculum_marmusculi,n,fa,fa
medicatio_medicationis,f,fa,fa
melosmos_melosmi,m,fa,fa
mercimonium_mercimonii,n,fa,fa
metrocomia_metrocomiae,f,fa,fa
miratio_mirationis,f,fa,fa
mollicia_molliciae,f,fa,fa
motatio_motationis,f,fa,fa
multiangulum_multianguli,n,fa,fa
musivum_musivi,n,fa,fa
musivarius_musivarii,m,fa,fa
myxum_myxi,n,fa,fa
myrsineum_myrsinei,n,fa,fa
